,restaurant_name,restaurant_location,menu_item_price mean_non_zero,menu_item_price median_non_zero,menu_item_price std_non_zero,restaurant_rating mean,menu_item count,number_of_ratings first,cheeseburger,fries,specialty_item,hamburger,combo,state,zip,county_name,date,uber_eats,post_policy,fast_food,local
0,Burger King,"100 river oaks cove, georgetown, tx, 78626, us",3.841999999999999,2.89,2.109430254831858,,25,,2.19,2.69,5.89,2.89,,tx,78626,Williamson,2024-03-30,0,0,1,0
1,Burger King,"1001 east ben white boulevard, austin, tx, 78704, us",3.789999999999999,2.79,2.08474311274887,,26,,2.19,2.69,5.89,2.89,,tx,78704,Travis,2024-03-30,0,0,1,0
2,Burger King,"1004 north memorial parkway, huntsville, al, 35801, us",3.74185185185185,2.99,2.044209594670032,,27,,2.29,2.89,5.89,3.09,,al,35801,Madison,2024-03-30,0,0,1,0
3,Burger King,"2116 whitesburg drive, huntsville, al, 35801, us",3.74185185185185,2.99,2.044209594670032,,27,,2.29,2.89,5.89,3.09,,al,35801,Madison,2024-03-30,0,0,1,0
4,Burger King,"10205 e. freeway, houston, tx, 77013, us",3.657999999999999,2.59,2.078984367425595,,25,,1.89,2.49,5.49,2.59,,tx,77013,Harris,2024-03-30,0,0,1,0
5,Burger King,"1027 union ave, memphis, tn, 38104, us",3.7740000000000005,3.09,1.8149776858132445,,25,,2.19,3.09,5.59,3.39,,tn,38104,Shelby,2024-03-30,0,0,1,0
6,Burger King,"1330 poplar avenue, memphis, tn, 38104, us",3.7740000000000005,3.09,1.8149776858132445,,25,,2.19,3.09,5.59,3.39,,tn,38104,Shelby,2024-03-30,0,0,1,0
7,Burger King,"1075 south state street, orem, ut, 84097, us",4.04,3.29,2.3413096269461606,,26,,2.29,3.29,5.79,3.29,,ut,84097,Utah,2024-03-30,0,0,1,0
8,Burger King,"1094 federal road, houston, tx, 77015, us",3.657999999999999,2.59,2.078984367425595,,25,,1.89,2.49,5.49,2.59,,tx,77015,Harris,2024-03-30,0,0,1,0
9,Burger King,"11 west center street, orem, ut, 84057, us",4.04,3.29,2.3413096269461606,,26,,2.29,3.29,5.79,3.29,,ut,84057,Utah,2024-03-30,0,0,1,0
10,Burger King,"11001a fuqua, houston, tx, 77089, us",3.613076923076922,2.54,2.050948690860983,,26,,1.89,2.49,5.49,2.59,,tx,77089,Harris,2024-03-30,0,0,1,0
11,Burger King,"1104 north broadway, wichita, ks, 67214, us",4.5159259259259255,3.79,2.2621838993576606,,27,,2.59,3.79,6.59,3.79,,ks,67214,Sedgwick,2024-03-30,0,0,1,0
12,Burger King,"1107 73rd street, windsor heights, ia, 50324, us",4.139999999999998,3.19,2.1954936364499686,,26,,2.49,3.19,5.99,2.99,,ia,50324,Polk,2024-03-30,0,0,1,0
13,Burger King,"1131 lexington road, georgetown, ky, 40324, us",3.693999999999999,2.99,1.9777724843874234,,25,,1.99,2.99,5.19,2.79,,ky,40324,Scott,2024-03-30,0,0,1,0
14,Burger King,"11404 east northwest highway, dallas, tx, 75218, us",4.06037037037037,2.99,2.6434846271421555,,27,,1.89,2.79,6.19,2.99,,tx,75218,Dallas,2024-03-30,0,0,1,0
15,Burger King,"11711 abercorn st., savannah, ga, 31419, us",3.7974074074074053,2.99,2.0428603632281956,,27,,2.39,2.99,5.89,2.99,,ga,31419,Chatham,2024-03-30,0,0,1,0
16,Burger King,"1190 west sunset drive, waukesha, wi, 53189, us",4.265555555555555,3.29,2.6210859119885193,,27,,2.29,3.29,6.89,3.99,,wi,53189,Waukesha,2024-03-30,0,0,1,0
17,Burger King,"1197 berkshire blvd, reading, pa, 19610, us",3.923333333333332,2.99,2.077034923652964,,27,,2.49,2.89,5.79,3.29,,pa,19610,Berks,2024-03-30,0,0,1,0
18,Burger King,"120 brownswitch road, slidell, la, 70458, us",3.7751851851851845,2.99,1.9811526206850356,,27,,2.29,2.79,5.39,3.19,,la,70458,St. Tammany,2024-03-30,0,0,1,0
19,Burger King,"185 gause blvd., slidell, la, 70458, us",3.7751851851851845,2.99,1.9811526206850356,,27,,2.29,2.79,5.39,3.19,,la,70458,St. Tammany,2024-03-30,0,0,1,0
20,Burger King,"1200 west club boulevard, durham, nc, 27701, us",3.9066666666666663,3.09,2.1374959389175197,,24,,2.19,3.09,6.19,3.79,,nc,27701,Durham,2024-03-30,0,0,1,0
21,Burger King,"121 walmart drive, north versailles, pa, 15137, us",3.8938461538461526,3.09,1.9858113569929372,,26,,2.29,3.09,5.69,3.19,,pa,15137,Allegheny,2024-03-30,0,0,1,0
22,Burger King,"1212 west main street, lexington, sc, 29072, us",3.9799999999999995,3.42,1.89,,26,,2.99,3.29,5.89,3.55,,sc,29072,Lexington,2024-03-30,0,0,1,0
23,Burger King,"226 longs pond road, lexington, sc, 29072, us",3.9799999999999995,3.42,1.89,,26,,2.99,3.29,5.89,3.55,,sc,29072,Lexington,2024-03-30,0,0,1,0
24,Burger King,"1231 dolly parton pkwy, sevierville, tn, 37862, us",3.822,3.49,1.728055554662523,,25,,2.19,3.49,5.39,3.59,,tn,37862,Sevier,2024-03-30,0,0,1,0
25,Burger King,"412 forks of the river, sevierville, tn, 37862, us",3.822,3.49,1.728055554662523,,25,,2.19,3.49,5.39,3.59,,tn,37862,Sevier,2024-03-30,0,0,1,0
26,Burger King,"13200 north ih 35, austin, tx, 78753, us",3.813333333333331,2.99,2.1869698299329685,,27,,1.63,2.88,6.04,3.59,,tx,78753,Travis,2024-03-30,0,0,1,0
27,Burger King,"1371 saluda street, rock hill, sc, 29730, us",3.6660000000000004,3.09,1.7761261216478965,,25,,1.99,3.09,5.39,3.09,,sc,29730,York,2024-03-30,0,0,1,0
28,Burger King,"14 w de renne ave, savannah, ga, 31405, us",3.7974074074074053,2.99,2.0428603632281956,,27,,2.39,2.99,5.89,2.99,,ga,31405,Chatham,2024-03-30,0,0,1,0
29,Burger King,"1405 east court avenue, des moines, ia, 50316, us",4.04185185185185,3.19,2.2118151370027173,,27,,2.49,3.19,5.99,2.99,,ia,50316,Polk,2024-03-30,0,0,1,0
30,Burger King,"1408 lititz pike, lancaster, pa, 17601, us",3.6937037037037026,2.69,2.1857249804095398,,27,,1.99,2.69,5.69,2.99,,pa,17601,Lancaster,2024-03-30,0,0,1,0
31,Burger King,"141 north shore boulevard, slidell, la, 70460, us",3.7751851851851845,2.99,1.9811526206850356,,27,,2.29,2.79,5.39,3.19,,la,70460,St. Tammany,2024-03-30,0,0,1,0
32,Burger King,"1434 east tenth street, jeffersonville, in, 47130, us",3.8220000000000005,3.09,1.8763198021659313,,25,,2.19,3.09,5.69,3.59,,in,47130,Clark,2024-03-30,0,0,1,0
33,Burger King,"1501 charlotte avenue, nashville, tn, 37203, us",3.8740000000000006,3.29,1.8972991329782452,,25,,2.19,3.29,5.69,3.59,,tn,37203,Davidson,2024-03-30,0,0,1,0
34,Burger King,"1502, west chester, pa, 19382, us",4.471481481481481,3.29,2.4820894777551814,,27,,2.39,3.29,6.49,4.29,,pa,19382,Chester,2024-03-30,0,0,1,0
35,Burger King,"1521 columbus boulevard, philadelphia, pa, 19147, us",4.417599999999999,3.69,2.3515021241750986,,25,,2.39,3.69,7.19,4.29,,pa,19147,Philadelphia,2024-03-30,0,0,1,0
36,Burger King,"1524 6th avenue s, birmingham, al, 35233, us",3.7455555555555544,2.99,2.015005437605628,,27,,2.29,2.99,5.89,2.99,,al,35233,Jefferson,2024-03-30,0,0,1,0
37,Burger King,"2700 university blvd, birmingham, al, 35233, us",3.7455555555555544,2.99,2.015005437605628,,27,,2.29,2.99,5.89,2.99,,al,35233,Jefferson,2024-03-30,0,0,1,0
38,Burger King,"1533 n. peoria, tulsa, ok, 74106, us",3.7819230769230763,2.84,1.9821744455381263,,26,,1.99,2.79,5.19,2.79,,ok,74106,Tulsa,2024-03-30,0,0,1,0
39,Burger King,"1563 n peoria avenue, tulsa, ok, 74106, us",3.7819230769230763,2.84,1.9821744455381263,,26,,1.99,2.79,5.19,2.79,,ok,74106,Tulsa,2024-03-30,0,0,1,0
40,Burger King,"1599 highway 101 south, greer, sc, 29651, us",3.6660000000000004,3.09,1.7761261216478965,,25,,1.99,3.09,5.39,3.09,,sc,29651,Greenville,2024-03-30,0,0,1,0
41,Burger King,"1601 hwy 55, durham, nc, 27707, us",3.781599999999999,2.99,1.8937912873387077,,25,,2.49,2.7,5.99,2.99,,nc,27707,Durham,2024-03-30,0,0,1,0
42,Burger King,"1620 south loop west, houston, tx, 77054, us",3.613076923076922,2.54,2.050948690860983,,26,,1.89,2.49,5.49,2.59,,tx,77054,Harris,2024-03-30,0,0,1,0
43,Burger King,"1621 middle tennessee boulevard, murfreesboro, tn, 37130, us",3.8740000000000006,3.29,1.8972991329782452,,25,,2.19,3.29,5.69,3.59,,tn,37130,Rutherford,2024-03-30,0,0,1,0
44,Burger King,"1661 middle tennessee blvd, murfreesboro, tn, 37130, us",3.8740000000000006,3.29,1.8972991329782452,,25,,2.19,3.29,5.69,3.59,,tn,37130,Rutherford,2024-03-30,0,0,1,0
45,Burger King,"16800 caldwell creek drive, huntersville, nc, 28078, us",3.6660000000000004,3.09,1.7761261216478965,,25,,1.99,3.09,5.39,3.09,,nc,28078,Mecklenburg,2024-03-30,0,0,1,0
46,Burger King,"1738 w tilghman street, allentown, pa, 18104, us",4.005384615384614,2.99,2.0732160649751408,,26,,2.49,2.89,5.79,3.29,,pa,18104,Lehigh,2024-03-30,0,0,1,0
47,Burger King,"1804 4th street, lubbock, tx, 79415, us",4.06037037037037,2.99,2.6434846271421555,,27,,1.89,2.79,6.19,2.99,,tx,79415,Lubbock,2024-03-30,0,0,1,0
48,Burger King,"1817 indianapolis boulevard, whiting, in, 46394, us",3.806,2.79,2.0956488255430585,,25,,1.99,2.79,5.79,2.79,,in,46394,Lake,2024-03-30,0,0,1,0
49,Burger King,"1828 rock quarry road, raleigh, nc, 27610, us",3.7483333333333326,2.99,2.074029224052116,,24,,1.99,2.99,5.79,3.29,,nc,27610,Wake,2024-03-30,0,0,1,0
50,Burger King,"1841 south 14th street, milwaukee, wi, 53204, us",4.265555555555555,3.29,2.6210859119885193,,27,,2.29,3.29,6.89,3.99,,wi,53204,Milwaukee,2024-03-30,0,0,1,0
51,Burger King,"1901 route 286, pittsburgh, pa, 15239, us",3.878,3.29,1.932939730048508,,25,,2.19,3.29,5.79,3.39,,pa,15239,Allegheny,2024-03-30,0,0,1,0
52,Burger King,"1909 east pawnee, wichita, ks, 67211, us",4.5159259259259255,3.79,2.2621838993576606,,27,,2.59,3.79,6.59,3.79,,ks,67211,Sedgwick,2024-03-30,0,0,1,0
53,Burger King,"1911 mallory lane, franklin, tn, 37067, us",3.8740000000000006,3.29,1.8972991329782452,,25,,2.19,3.29,5.69,3.59,,tn,37067,Williamson,2024-03-30,0,0,1,0
54,Burger King,"1958 south 4th street, allentown, pa, 18103, us",3.923333333333332,2.99,2.077034923652964,,27,,2.49,2.89,5.79,3.29,,pa,18103,Lehigh,2024-03-30,0,0,1,0
55,Burger King,"199 sw northside dr, atlanta, ga, 30313, us",4.452962962962961,2.99,3.0943374984289944,,27,,2.19,3.39,7.99,2.99,,ga,30313,Fulton,2024-03-30,0,0,1,0
56,Burger King,"2002 50th street, lubbock, tx, 79412, us",4.06037037037037,2.99,2.6434846271421555,,27,,1.89,2.79,6.19,2.99,,tx,79412,Lubbock,2024-03-30,0,0,1,0
57,Burger King,"2022 bluff road, columbia, sc, 29201, us",3.9799999999999995,3.42,1.89,,26,,2.99,3.29,5.89,3.55,,sc,29201,Richland,2024-03-30,0,0,1,0
58,Burger King,"205 university avenue, des moines, ia, 50314, us",4.139999999999998,3.19,2.1954936364499686,,26,,2.49,3.19,5.99,2.99,,ia,50314,Polk,2024-03-30,0,0,1,0
59,Burger King,"2100 clearview parkway, metairie, la, 70001, us",3.8630769230769224,2.99,1.9665584331531865,,26,,2.29,2.79,5.39,3.19,,la,70001,Jefferson,2024-03-30,0,0,1,0
60,Burger King,"2100 peters creek pkwy, winston salem, nc, 27127, us",3.81,3.09,1.8497567407634983,,25,,2.19,3.09,5.69,3.59,,nc,27127,Forsyth,2024-03-30,0,0,1,0
61,Burger King,"2119 east 23rd street, chattanooga, tn, 37404, us",3.8899999999999997,2.99,2.0132255022915153,,26,,2.29,2.79,5.49,3.19,,tn,37404,Hamilton,2024-03-30,0,0,1,0
62,Burger King,"2122 e. 10th street, indianapolis, in, 46201, us",3.8220000000000005,3.09,1.8763198021659313,,25,,2.19,3.09,5.69,3.59,,in,46201,Marion,2024-03-30,0,0,1,0
63,Burger King,"2216 bush river road, columbia, sc, 29210, us",3.9799999999999995,3.42,1.89,,26,,2.99,3.29,5.89,3.55,,sc,29210,Richland,2024-03-30,0,0,1,0
64,Burger King,"2222 m. l. king jr. parkway, des moines, ia, 50310, us",4.139999999999998,3.19,2.1954936364499686,,26,,2.49,3.19,5.99,2.99,,ia,50310,Polk,2024-03-30,0,0,1,0
65,Burger King,"2230 salem road, conyers, ga, 30013, us",3.7566666666666655,2.99,2.0430550834654637,,27,,2.29,2.89,5.89,2.99,,ga,30013,Rockdale,2024-03-30,0,0,1,0
66,Burger King,"2241 avent ferry road, raleigh, nc, 27606, us",3.9066666666666663,3.09,2.1374959389175197,,24,,2.19,3.09,6.19,3.79,,nc,27606,Wake,2024-03-30,0,0,1,0
67,Burger King,"2256 ambassador caffrey pkway, lafayette, la, 70506, us",3.7751851851851845,2.99,1.9811526206850356,,27,,2.29,2.79,5.39,3.19,,la,70506,Lafayette,2024-03-30,0,0,1,0
68,Burger King,"2328 university ave, green bay, wi, 54302, us",4.272962962962963,3.29,2.6198725086521324,,27,,2.29,3.29,6.89,3.99,,wi,54302,Brown,2024-03-30,0,0,1,0
69,Burger King,"2414 east expressway 83, mission, tx, 78572, us",4.06037037037037,2.99,2.6434846271421555,,27,,1.89,2.79,6.19,2.99,,tx,78572,Hidalgo,2024-03-30,0,0,1,0
70,Burger King,"2429 west pinhook road, lafayette, la, 70508, us",3.7751851851851845,2.99,1.9811526206850356,,27,,2.29,2.79,5.39,3.19,,la,70508,Lafayette,2024-03-30,0,0,1,0
71,Burger King,"2430 north cherry road, rock hill, sc, 29732, us",3.6660000000000004,3.09,1.7761261216478965,,25,,1.99,3.09,5.39,3.09,,sc,29732,York,2024-03-30,0,0,1,0
72,Burger King,"2500 e riverside dr, austin, tx, 78741, us",3.841999999999999,2.89,2.109430254831858,,25,,2.19,2.69,5.89,2.89,,tx,78741,Travis,2024-03-30,0,0,1,0
73,Burger King,"2500 s i h 35, round rock, tx, 78681, us",3.841999999999999,2.89,2.109430254831858,,25,,2.19,2.69,5.89,2.89,,tx,78681,Williamson,2024-03-30,0,0,1,0
74,Burger King,"2502 east raymond street, indianapolis, in, 46203, us",3.8220000000000005,3.09,1.8763198021659313,,25,,2.19,3.09,5.69,3.59,,in,46203,Marion,2024-03-30,0,0,1,0
75,Burger King,"2509 25th avenue, gulfport, ms, 39501, us",3.797407407407407,2.99,1.9691934663951327,,27,,2.49,2.89,5.79,3.29,,ms,39501,Harrison,2024-03-30,0,0,1,0
76,Burger King,"2542 ne 30th street, ft. worth, tx, 76106, us",4.06037037037037,2.99,2.6434846271421555,,27,,1.89,2.79,6.19,2.99,,tx,76106,Tarrant,2024-03-30,0,0,1,0
77,Burger King,"2548 richmond road, lexington, ky, 40517, us",3.693999999999999,2.99,1.9777724843874234,,25,,1.99,2.99,5.19,2.79,,ky,40517,Fayette,2024-03-30,0,0,1,0
78,Burger King,"2605 jacksboro hwy, river oaks, tx, 76114, us",4.06037037037037,2.99,2.6434846271421555,,27,,1.89,2.79,6.19,2.99,,tx,76114,Tarrant,2024-03-30,0,0,1,0
79,Burger King,"2713 south claiborne st, new orleans, la, 70125, us",3.80111111111111,2.99,2.0269176257875885,,27,,2.29,2.79,5.49,3.19,,la,70125,Orleans,2024-03-30,0,0,1,0
80,Burger King,"2773 evans mill rd, lithonia, ga, 30058, us",3.80111111111111,2.99,2.0269176257875885,,27,,2.29,2.79,5.49,3.19,,ga,30058,DeKalb,2024-03-30,0,0,1,0
81,Burger King,"28 portsmouth ave, stratham, nh, 03885, us",4.228461538461537,3.49,2.3760142648945206,,26,,2.19,3.49,6.59,3.69,,nh,3885,Rockingham,2024-03-30,0,0,1,0
82,Burger King,"2806 north broadway, knoxville, tn, 37917, us",3.864074074074072,2.99,2.0045490104394483,,27,,2.49,2.99,4.99,3.49,,tn,37917,Knox,2024-03-30,0,0,1,0
83,Burger King,"2807 panola road, lithonia, ga, 30035, us",3.7566666666666655,2.99,2.0430550834654637,,27,,2.29,2.89,5.89,2.99,,ga,30035,DeKalb,2024-03-30,0,0,1,0
